proxy,status,location,real_location,error
socks4://103.58.16.106:4145,0,Asia/Kuala_Lumpur,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b714bd00>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://67.43.227.227:18461,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7128280>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://67.43.228.254:23911,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bddb0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://103.80.224.33:83,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc4c0>, 'Connection to 103.80.224.33 timed out. (connect timeout=5)')))"
http://27.70.234.140:10014,0,Asia/Ho_Chi_Minh,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716d510>, 'Connection to 27.70.234.140 timed out. (connect timeout=5)')))"
http://201.77.98.131:999,0,America/Mexico_City,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://112.198.186.104:8082,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188910>, 'Connection to 112.198.186.104 timed out. (connect timeout=5)')))"
http://103.209.38.133:81,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b714a140>, 'Connection to 103.209.38.133 timed out. (connect timeout=5)')))"
http://138.0.143.119:8080,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7129600>, 'Connection to 138.0.143.119 timed out. (connect timeout=5)')))"
socks4://188.164.196.30:52359,0,Europe/Madrid,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7188f10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://168.68.57.115:1080,0,America/Denver,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716f010>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://195.181.40.29:8080,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bcee0>, 'Connection to 195.181.40.29 timed out. (connect timeout=5)')))"
socks4://1.179.172.45:31225,200,Asia/Bangkok,Asia/Bangkok,
http://45.70.201.67:999,0,America/Guayaquil,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://178.250.136.16:3128,0,Europe/Belgrade,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be77c0>, 'Connection to 178.250.136.16 timed out. (connect timeout=5)')))"
http://27.189.131.94:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b716ed10>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://67.43.227.226:13631,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7188e80>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://63.143.57.119:80,0,America/Chicago,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b714be80>, 'Connection to 63.143.57.119 timed out. (connect timeout=5)')))"
http://189.201.153.89:999,0,America/Mexico_City,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67beec0>, 'Connection to 189.201.153.89 timed out. (connect timeout=5)')))"
http://157.254.53.50:80,0,Asia/Hong_Kong,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b310>, 'Connection to 157.254.53.50 timed out. (connect timeout=5)')))"
http://61.174.243.24:9962,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://72.10.160.93:13107,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b714af50>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://195.231.69.203:80,0,Europe/Rome,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7106740>, 'Connection to 195.231.69.203 timed out. (connect timeout=5)')))"
http://103.168.254.33:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd510>, 'Connection to 103.168.254.33 timed out. (connect timeout=5)')))"
http://182.72.203.255:80,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716e8c0>, 'Connection to 182.72.203.255 timed out. (connect timeout=5)')))"
http://66.29.154.105:3128,0,America/Los_Angeles,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bdfc0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://177.129.249.170:8080,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b280>, 'Connection to 177.129.249.170 timed out. (connect timeout=5)')))"
http://112.198.135.119:8082,0,Asia/Manila,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://84.241.6.102:8080,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd9f0>, 'Connection to 84.241.6.102 timed out. (connect timeout=5)')))"
http://162.214.165.203:80,0,America/Denver,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716c3d0>, 'Connection to 162.214.165.203 timed out. (connect timeout=5)')))"
http://77.242.177.57:3128,0,Europe/Rome,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://168.196.112.1:56000,0,America/Argentina/Cordoba,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b0d0>, 'Connection to 168.196.112.1 timed out. (connect timeout=5)')))"
http://82.146.37.145:80,0,Europe/Moscow,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://203.76.98.21:45958,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b490>, 'Connection to 203.76.98.21 timed out. (connect timeout=5)')))"
http://64.233.212.194:8080,0,America/Detroit,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be65c0>, 'Connection to 64.233.212.194 timed out. (connect timeout=5)')))"
socks4://110.147.230.122:5678,200,Australia/Hobart,Australia/Hobart,
http://51.195.200.115:31280,0,Europe/London,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b940>, 'Connection to 51.195.200.115 timed out. (connect timeout=5)')))"
http://170.239.205.78:999,0,America/Bogota,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71480d0>, 'Connection to 170.239.205.78 timed out. (connect timeout=5)')))"
http://125.71.204.238:9788,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bed40>, 'Connection to 125.71.204.238 timed out. (connect timeout=5)')))"
http://222.213.85.99:9002,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://36.91.135.141:40,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7107a90>, 'Connection to 36.91.135.141 timed out. (connect timeout=5)')))"
socks4://154.6.98.216:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b0280>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.101.228.196:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188b80>, 'Connection to 103.101.228.196 timed out. (connect timeout=5)')))"
socks4://3.120.136.150:80,0,Europe/Berlin,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bcbb0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://190.94.212.197:999,0,America/Caracas,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://45.4.1.208:999,0,America/Santiago,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b714af80>, 'Connection to 45.4.1.208 timed out. (connect timeout=5)')))"
socks4://50.207.130.238:54321,0,America/Indiana/Indianapolis,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7189690>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.245.109.57:39355,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716d0c0>, 'Connection to 103.245.109.57 timed out. (connect timeout=5)')))"
http://183.80.16.151:8080,0,Asia/Bangkok,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd510>, 'Connection to 183.80.16.151 timed out. (connect timeout=5)')))"
http://91.65.103.3:80,0,Europe/Berlin,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://184.82.44.38:8080,0,Asia/Bangkok,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7be40d0>, 'Connection to 184.82.44.38 timed out. (connect timeout=5)')))"
http://219.129.167.82:2222,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718ac50>, 'Connection to 219.129.167.82 timed out. (connect timeout=5)')))"
http://112.64.155.147:1088,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://8.212.151.166:45,0,Asia/Manila,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
http://106.75.146.240:10810,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://162.241.207.217:80,0,America/Denver,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7107610>, 'Connection to 162.241.207.217 timed out. (connect timeout=5)')))"
http://78.129.155.75:8080,0,Europe/London,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716ccd0>, 'Connection to 78.129.155.75 timed out. (connect timeout=5)')))"
http://119.18.149.9:5020,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188640>, 'Connection to 119.18.149.9 timed out. (connect timeout=5)')))"
http://121.227.146.102:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b712a980>, 'Connection to 121.227.146.102 timed out. (connect timeout=5)')))"
http://118.179.151.57:5020,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677bb50>, 'Connection to 118.179.151.57 timed out. (connect timeout=5)')))"
http://178.250.136.9:3128,0,Europe/Belgrade,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://103.175.240.117:9191,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716f6d0>, 'Connection to 103.175.240.117 timed out. (connect timeout=5)')))"
http://188.166.56.246:80,0,Europe/Amsterdam,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b00d0>, 'Connection to 188.166.56.246 timed out. (connect timeout=5)')))"
http://206.201.3.83:8095,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718ae00>, 'Connection to 206.201.3.83 timed out. (connect timeout=5)')))"
http://79.174.12.190:80,0,Europe/Moscow,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b310>, 'Connection to 79.174.12.190 timed out. (connect timeout=5)')))"
http://203.74.125.18:8888,0,Asia/Taipei,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 500 Internal Server Error')))"
http://218.98.160.110:12798,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b716fcd0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://36.95.189.165:5678,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bc6d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://115.147.26.219:8082,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7189e40>, 'Connection to 115.147.26.219 timed out. (connect timeout=5)')))"
http://125.99.106.250:3128,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716dcc0>, 'Connection to 125.99.106.250 timed out. (connect timeout=5)')))"
http://124.6.40.248:8080,0,America/Los_Angeles,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71b03d0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://62.69.253.32:8080,0,Europe/Warsaw,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716fe80>, 'Connection to 62.69.253.32 timed out. (connect timeout=5)')))"
http://61.149.134.61:8000,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718a980>, 'Connection to 61.149.134.61 timed out. (connect timeout=5)')))"
http://117.54.114.103:80,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188280>, 'Connection to 117.54.114.103 timed out. (connect timeout=5)')))"
http://45.87.68.18:15321,0,Europe/Berlin,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://119.3.113.152:9094,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://51.91.109.83:80,0,Europe/Paris,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b1c00>, 'Connection to 51.91.109.83 timed out. (connect timeout=5)')))"
http://143.110.232.177:80,0,America/Los_Angeles,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71896c0>, 'Connection to 143.110.232.177 timed out. (connect timeout=5)')))"
http://178.16.130.81:80,0,Europe/Paris,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716fe50>, 'Connection to 178.16.130.81 timed out. (connect timeout=5)')))"
http://139.162.78.109:8080,0,Asia/Tokyo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://38.45.43.5:999,0,America/Santo_Domingo,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://72.10.160.171:10321,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b716d810>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://101.255.82.146:3128,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be260>, 'Connection to 101.255.82.146 timed out. (connect timeout=5)')))"
socks4://38.57.3.38:38693,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b718a8c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://37.187.95.113:80,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b03d0>: Failed to establish a new connection: SOCKS4 proxy server sent invalid data'))"
http://72.10.160.170:9869,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b716cac0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://142.54.232.6:4145,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
http://182.253.21.26:46977,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b0ac0>, 'Connection to 182.253.21.26 timed out. (connect timeout=5)')))"
socks4://163.53.199.9:8088,0,Asia/Phnom_Penh,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bd900>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://176.9.239.181:80,0,Europe/Berlin,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://14.29.159.221:3128,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b3010>, 'Connection to 14.29.159.221 timed out. (connect timeout=5)')))"
http://189.73.53.94:8080,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be260>, 'Connection to 189.73.53.94 timed out. (connect timeout=5)')))"
http://147.135.128.218:80,0,Europe/Paris,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bee00>, 'Connection to 147.135.128.218 timed out. (connect timeout=5)')))"
